Question,Answer,CorrectResponse,CorrectAnswer,IncorrectAnswer,InfoRepeated,Task,TrialType,StimType,Order,CurrentImage,CurrentX,CurrentY,Jitter,Section,TrialIndex,ScannerRun,Delay,TripletMemberA,TripletMemberB,TripletMemberC,Xcoordinate,Ycoordinate,Xcoordinate_lure1,Ycoordinate_lure1,Xcoordinate_lure2,Ycoordinate_lure2,Xcoordinate_foil,Ycoordinate_foil,DemoImage,DemoX,DemoY,InPractice,DemoText,BlockNr,Filler,EncodingTrialIndex,EncodingStimType,EncodingImage,EncodingXcoordinate,EncodingYcoordinate,comprehension_questions_1.thisRepN,comprehension_questions_1.thisTrialN,comprehension_questions_1.thisN,comprehension_questions_1.thisIndex,comprehension_questions_2.thisRepN,comprehension_questions_2.thisTrialN,comprehension_questions_2.thisN,comprehension_questions_2.thisIndex,enc_practice_trials.thisRepN,enc_practice_trials.thisTrialN,enc_practice_trials.thisN,enc_practice_trials.thisIndex,enc_runs.thisRepN,enc_runs.thisTrialN,enc_runs.thisN,enc_runs.thisIndex,enc_trials.thisRepN,enc_trials.thisTrialN,enc_trials.thisN,enc_trials.thisIndex,comprehension_enc_run.thisRepN,comprehension_enc_run.thisTrialN,comprehension_enc_run.thisN,comprehension_enc_run.thisIndex,comprehension_questions_3.thisRepN,comprehension_questions_3.thisTrialN,comprehension_questions_3.thisN,comprehension_questions_3.thisIndex,demo_trials.thisRepN,demo_trials.thisTrialN,demo_trials.thisN,demo_trials.thisIndex,rec_practice_blocks.thisRepN,rec_practice_blocks.thisTrialN,rec_practice_blocks.thisN,rec_practice_blocks.thisIndex,rec_practice_trials.thisRepN,rec_practice_trials.thisTrialN,rec_practice_trials.thisN,rec_practice_trials.thisIndex,rec_runs.thisRepN,rec_runs.thisTrialN,rec_runs.thisN,rec_runs.thisIndex,rec_blocks.thisRepN,rec_blocks.thisTrialN,rec_blocks.thisN,rec_blocks.thisIndex,rec_trials.thisRepN,rec_trials.thisTrialN,rec_trials.thisN,rec_trials.thisIndex,comprehension_end.thisRepN,comprehension_end.thisTrialN,comprehension_end.thisN,comprehension_end.thisIndex,experiment_information_text.started,experiment_information_text.stopped,experiment_information_key.keys,experiment_information_key.rt,experiment_information_key.started,experiment_information_key.stopped,experiment_information_continue.started,experiment_information_continue.stopped,comprehension_question_text.started,comprehension_question_text.stopped,comprehension_question_answers.started,comprehension_question_answers.stopped,comprehension_key.keys,comprehension_key.corr,comprehension_key.rt,comprehension_key.started,comprehension_key.stopped,comprehension_feedback_text.started,comprehension_feedback_text.stopped,comprehension_continue_key.keys,comprehension_continue_key.started,comprehension_continue_key.stopped,comprehension_continue_text.started,comprehension_continue_text.stopped,comprehension_repeat_text.started,comprehension_repeat_text.stopped,lab_thanks.started,lab_thanks.stopped,lab_key.keys,lab_key.rt,lab_key.started,lab_key.stopped,lab_introduction_continue.started,lab_introduction_continue.stopped,lab_members.started,lab_members.stopped,start_encoding_text.started,start_encoding_text.stopped,enc_instructions_1_text.started,enc_instructions_1_text.stopped,enc_instructions_1_image.started,enc_instructions_1_image.stopped,enc_instructions_1_key.keys,enc_instructions_1_key.rt,enc_instructions_1_key.started,enc_instructions_1_key.stopped,instructions_1_continue.started,instructions_1_continue.stopped,enc_instructions_2_text.started,enc_instructions_2_text.stopped,enc_instructions_2_image.started,enc_instructions_2_image.stopped,enc_instructions_2_key.keys,enc_instructions_2_key.rt,enc_instructions_2_key.started,enc_instructions_2_key.stopped,instructions_2_continue.started,instructions_2_continue.stopped,enc_instructions_3_text.started,enc_instructions_3_text.stopped,enc_instructions_3_key.keys,enc_instructions_3_key.rt,enc_instructions_3_key.started,enc_instructions_3_key.stopped,enc_instructions_3_continue.started,enc_instructions_3_continue.stopped,start_practice_text.started,start_practice_text.stopped,enc_fx_interior.started,enc_fx_interior.stopped,enc_fx_cross.started,enc_fx_cross.stopped,enc_fx_key.keys,enc_fx_key.started,enc_fx_key.stopped,enc_trial_interior.started,enc_trial_interior.stopped,enc_trial_main_image.started,enc_trial_main_image.stopped,enc_trial_key.keys,enc_trial_key.started,enc_trial_key.stopped,enc_practice_feedback_interior.started,enc_practice_feedback_interior.stopped,enc_practice_feedback_image.started,enc_practice_feedback_image.stopped,enc_practice_feedback_text.started,enc_practice_feedback_text.stopped,end_practice_text.started,end_practice_text.stopped,end_practice_key.keys,end_practice_key.rt,end_practice_key.started,end_practice_key.stopped,end_practice_continue.started,end_practice_continue.stopped,start_enc_run_text.started,start_enc_run_text.stopped,end_enc_run_text.started,end_enc_run_text.stopped,enc_run_end_key.keys,enc_run_end_key.rt,enc_run_end_key.started,enc_run_end_key.stopped,inter_task_break_continue.started,inter_task_break_continue.stopped,inter_task_break_text.started,inter_task_break_text.stopped,inter_task_break_key.keys,inter_task_break_key.rt,inter_task_break_key.started,inter_task_break_key.stopped,start_recognition_text.started,start_recognition_text.stopped,rec_instructions_1_text.started,rec_instructions_1_text.stopped,rec_instructions_1_key.keys,rec_instructions_1_key.rt,rec_instructions_1_key.started,rec_instructions_1_key.stopped,rec_instructions_1_continue.started,rec_instructions_1_continue.stopped,rec_instructions2_text.started,rec_instructions2_text.stopped,rec_instructions_2_key.keys,rec_instructions_2_key.rt,rec_instructions_2_key.started,rec_instructions_2_key.stopped,rec_instructions_2_continue.started,rec_instructions_2_continue.stopped,rec_instruction_2_title.started,rec_instruction_2_title.stopped,rec_instrauction_3_text.started,rec_instrauction_3_text.stopped,rec_instructions_3_key.keys,rec_instructions_3_key.rt,rec_instructions_3_key.started,rec_instructions_3_key.stopped,rec_instructions_3_continue.started,rec_instructions_3_continue.stopped,rec_instruction_3_title.started,rec_instruction_3_title.stopped,rec_instructions_4_text.started,rec_instructions_4_text.stopped,rec_instructions_4_key.keys,rec_instructions_4_key.rt,rec_instructions_4_key.started,rec_instructions_4_key.stopped,rec_instructions_4_continue.started,rec_instructions_4_continue.stopped,comprehension_continue_key.rt,demo_start_text.started,demo_start_text.stopped,demo_interior.started,demo_interior.stopped,demo_main_image.started,demo_main_image.stopped,demo_image.started,demo_image.stopped,demo_text.started,demo_text.stopped,demo_key.keys,demo_key.rt,demo_key.started,demo_key.stopped,demo_continue.started,demo_continue.stopped,demo_end_text.started,demo_end_text.stopped,demo_end_key.keys,demo_end_key.rt,demo_end_key.started,demo_end_key.stopped,demo_end_continue.started,demo_end_continue.stopped,rec_practice_block_text.started,rec_practice_block_text.stopped,rec_fx_interior.started,rec_fx_interior.stopped,rec_fx_cross.started,rec_fx_cross.stopped,rec_fx_key.keys,rec_fx_key.started,rec_fx_key.stopped,rec_fx_text_block.started,rec_fx_text_block.stopped,rec_fx_instructions_text.started,rec_fx_instructions_text.stopped,rec_trial_interior.started,rec_trial_interior.stopped,rec_trial_main_image.started,rec_trial_main_image.stopped,rec_trial_key.keys,rec_trial_key.rt,rec_trial_key.started,rec_trial_key.stopped,rec_trial_text_block.started,rec_trial_text_block.stopped,rec_trial_instructions_text.started,rec_trial_instructions_text.stopped,rec_practice_feedback_text.started,rec_practice_feedback_text.stopped,start_rec_run_text.started,start_rec_run_text.stopped,start_rec_block_text.started,start_rec_block_text.stopped,end_rec_run_text.started,end_rec_run_text.stopped,end_rec_run_key.keys,end_rec_run_key.rt,end_rec_run_key.started,end_rec_run_key.stopped,end_experiment_text.started,end_experiment_text.stopped,end_experiment_code.started,end_experiment_code.stopped,end_experiment_continue.started,end_experiment_continue.stopped,end_experiment_key.keys,end_experiment_key.rt,end_experiment_key.started,end_experiment_key.stopped,Azonosító kód*,A vizsgálat feltételeibe beleegyezem. (igen/nem)*,Az adatkezelési feltételeket elfogadom. (igen/nem)*,date,expName,psychopyVersion,frameRate,
,,,,,,RecognitionPractice,OBJ,LURE,,stimuli/fractals/166c.jpg,-75,225,0.6,,1,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,620.2765796099935,None,620.2765796099935,None,None,620.2765796099935,None,620.2765796099935,None,620.2765796099935,None,620.2932377999969,None,620.2932377999969,None,j,1.101352500001667,620.2932377999969,None,620.2932377999969,None,620.2932377999969,None,624.2931375999906,None,,,,,,,,,,,,,,,,,,,,,zz,i,i,2020_Jul_08_1755,TRK-online,2020.1.3,60.00074401139849,
,,,,,,RecognitionPractice,OBJ,TARGET,,stimuli/fractals/167a.jpg,225,225,2.0,,2,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626.2931188999937,None,626.2931188999937,None,None,626.2931188999937,None,626.2931188999937,None,626.2931188999937,None,626.326457099989,None,626.326457099989,None,j,1.2773176000046078,626.326457099989,None,626.326457099989,None,626.326457099989,None,630.3263293999917,None,,,,,,,,,,,,,,,,,,,,,zz,i,i,2020_Jul_08_1755,TRK-online,2020.1.3,60.00074401139849,
,,,,,,RecognitionPractice,LOC,FOIL,,stimuli/fractals/159a.jpg,-75,-225,1.0,,4,,,,,,,,,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,632.3262704999943,None,633.3262462999992,None,633.3262462999992,None,None,633.3262462999992,None,633.3262462999992,None,633.3262462999992,None,633.3595816999878,None,633.3595816999878,None,j,0.6684893000056036,633.3595816999878,None,633.3595816999878,None,633.3595816999878,None,637.3594890999957,None,,,,,,,,,,,,,,,,,,,,,zz,i,i,2020_Jul_08_1755,TRK-online,2020.1.3,60.00074401139849,
,,,,,,RecognitionPractice,LOC,LURE,,stimuli/fractals/148b.jpg,225,-225,1.5,,5,,,,,,,,,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,639.3594401999871,None,639.3594401999871,None,None,639.3594401999871,None,639.3594401999871,None,639.3594401999871,None,639.3927741999942,None,639.3927741999942,None,j,0.6350996999972267,639.3927741999942,None,639.3927741999942,None,639.3927741999942,None,643.3927189999959,None,,,,,,,,,,,,,,,,,,,,,zz,i,i,2020_Jul_08_1755,TRK-online,2020.1.3,60.00074401139849,
,,,,,,RecognitionPractice,LOC,TARGET,,stimuli/fractals/166a.jpg,-75,225,1.0,,6,,,,,,,,,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645.3926534999919,None,645.3926534999919,None,None,645.3926534999919,None,645.3926534999919,None,645.3926534999919,None,645.4259482999914,None,645.4259482999914,None,j,1.9299209999880986,645.4259482999914,None,645.4259482999914,None,645.4259482999914,None,649.4258732999879,None,,,,,,,,,,,,,,,,,,,,,zz,i,i,2020_Jul_08_1755,TRK-online,2020.1.3,60.00074401139849,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651.4257980999973,None,right,1.4033414000004996,652.3924729999999,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zz,i,i,2020_Jul_08_1755,TRK-online,2020.1.3,60.00074401139849,
,,,,,,,OBJ,FOIL,,stimuli/fractals/116a.jpg,375.0,225.0,500,,1,None,,None,None,None,None,None,None,None,None,None,None,None,,,,,,1,,0.0,FOIL,None,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,652.3924729999999,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,656.3423382999899,None,656.3423382999899,None,None,656.3423382999899,None,656.3423382999899,None,656.3423382999899,None,657.4923146999936,None,657.4923146999936,None,None,,657.4923146999936,None,657.4923146999936,None,657.4923146999936,None,,,653.8257355999958,None,654.8257472999976,None,,,,,,,,,,,,,,,,,zz,i,i,2020_Jul_08_1755,TRK-online,2020.1.3,60.00074401139849,
,,,,,,,OBJ,LURE,,stimuli/fractals/46c.jpg,375.0,225.0,1000,,2,None,,stimuli/fractals/46b.jpg,stimuli/fractals/46a.jpg,stimuli/fractals/46c.jpg,375.0,225.0,375.0,75.0,225.0,225.0,-225.0,-225.0,,,,,,1,,1.0,OLP,stimuli/fractals/46b.jpg,375.0,225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660.8590301999939,None,660.8590301999939,None,None,660.8590301999939,None,660.8590301999939,None,660.8590301999939,None,661.892354999989,None,661.892354999989,None,None,,661.892354999989,None,661.892354999989,None,661.892354999989,None,,,,,,,,,,,,,,,,,,,,,,,zz,i,i,2020_Jul_08_1755,TRK-online,2020.1.3,60.00074401139849,
,,,,,,,OBJ,TARGET,,stimuli/fractals/70b.jpg,375.0,-75.0,2000,,3,None,,stimuli/fractals/70b.jpg,stimuli/fractals/70a.jpg,stimuli/fractals/70c.jpg,375.0,-75.0,375.0,75.0,375.0,-225.0,-225.0,75.0,,,,,,1,,2.0,OLP,stimuli/fractals/70b.jpg,375.0,-75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,665.8755743999936,None,665.8755743999936,None,None,665.8755743999936,None,665.8755743999936,None,665.8755743999936,None,667.8921896999964,None,667.8921896999964,None,None,,667.8921896999964,None,667.8921896999964,None,667.8921896999964,None,,,,,,,,,,,,,,,,,,,,,,,zz,i,i,2020_Jul_08_1755,TRK-online,2020.1.3,60.00074401139849,
,,,,,,,OBJ,FOIL,,stimuli/fractals/114a.jpg,75.0,75.0,3000,,4,None,,None,None,None,None,None,None,None,None,None,None,None,,,,,,1,,0.0,FOIL,None,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,673.4087510999962,None,673.4087510999962,None,None,673.4087510999962,None,673.4087510999962,None,673.4087510999962,None,676.4419759999873,None,676.4419759999873,None,None,,676.4419759999873,None,676.4419759999873,None,676.4419759999873,None,,,,,671.892093699993,None,,,,,,,,,,,,,,,,,zz,i,i,2020_Jul_08_1755,TRK-online,2020.1.3,60.00074401139849,
,,,,,,,OBJ,TARGET,,stimuli/fractals/63c.jpg,-75.0,-225.0,2000,,5,None,,stimuli/fractals/63c.jpg,stimuli/fractals/63a.jpg,stimuli/fractals/63b.jpg,-75.0,-225.0,-75.0,-75.0,-225.0,-225.0,375.0,225.0,,,,,,1,,12.0,OLP,stimuli/fractals/63c.jpg,-75.0,-225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,680.4252402999991,None,680.4252402999991,None,None,680.4252402999991,None,680.4252402999991,None,680.4252402999991,None,682.4584852999978,None,682.4584852999978,None,None,,682.4584852999978,None,682.4584852999978,None,682.4584852999978,None,,,,,,,,,,,,,,,,,,,,,,,zz,i,i,2020_Jul_08_1755,TRK-online,2020.1.3,60.00074401139849,
,,,,,,,OBJ,FOIL,,stimuli/fractals/54a.jpg,75.0,-225.0,1000,,6,None,,None,None,None,None,None,None,None,None,None,None,None,,,,,,1,,0.0,FOIL,None,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,686.4417672999989,None,686.4417672999989,None,None,686.4417672999989,None,686.4417672999989,None,686.4417672999989,None,687.4750558999949,None,687.4750558999949,None,None,,687.4750558999949,None,687.4750558999949,None,687.4750558999949,None,,,,,,,,,,,,,,,,,,,,,,,zz,i,i,2020_Jul_08_1755,TRK-online,2020.1.3,60.00074401139849,
,,,,,,,OBJ,TARGET,,stimuli/fractals/56b.jpg,75.0,-75.0,3000,,7,None,,stimuli/fractals/56b.jpg,stimuli/fractals/56a.jpg,stimuli/fractals/56c.jpg,75.0,-75.0,-75.0,-75.0,75.0,75.0,-375.0,225.0,,,,,,1,,18.0,OLP,stimuli/fractals/56b.jpg,75.0,-75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,702.658008399987,None,702.658008399987,None,None,702.658008399987,None,702.658008399987,None,702.658008399987,None,705.6746253999881,None,705.6746253999881,None,None,,705.6746253999881,None,705.6746253999881,None,705.6746253999881,None,,,700.1414087000012,None,701.1413672999915,None,691.4582657999999,None,right,8.65744629999972,691.4582657999999,None,,,,,,,,,,,zz,i,i,2020_Jul_08_1755,TRK-online,2020.1.3,60.00074401139849,
,,,,,,,OBJ,TARGET,,stimuli/fractals/3b.jpg,-75.0,225.0,1000,,8,None,,stimuli/fractals/3b.jpg,stimuli/fractals/3c.jpg,stimuli/fractals/3a.jpg,-75.0,225.0,-75.0,75.0,-225.0,225.0,375.0,-225.0,,,,,,1,,4.0,ERP,stimuli/fractals/3b.jpg,-75.0,225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,709.6744882999919,None,709.6744882999919,None,None,709.6744882999919,None,709.6744882999919,None,709.6744882999919,None,710.6911428999883,None,710.6911428999883,None,None,,710.6911428999883,None,710.6911428999883,None,710.6911428999883,None,,,,,,,,,,,,,,,,,,,,,,,zz,i,i,2020_Jul_08_1755,TRK-online,2020.1.3,60.00074401139849,
,,,,,,,OBJ,TARGET,,stimuli/fractals/55a.jpg,-75.0,-75.0,2000,,9,None,,stimuli/fractals/55a.jpg,stimuli/fractals/55c.jpg,stimuli/fractals/55b.jpg,-75.0,-75.0,75.0,-75.0,-75.0,75.0,375.0,225.0,,,,,,1,,8.0,ERP,stimuli/fractals/55a.jpg,-75.0,-75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,714.6910151999909,None,714.6910151999909,None,None,714.6910151999909,None,714.6910151999909,None,714.6910151999909,None,716.7076630999945,None,716.7076630999945,None,None,,716.7076630999945,None,716.7076630999945,None,716.7076630999945,None,,,,,,,,,,,,,,,,,,,,,,,zz,i,i,2020_Jul_08_1755,TRK-online,2020.1.3,60.00074401139849,
,,,,,,,OBJ,FOIL,,stimuli/fractals/132a.jpg,375.0,-225.0,2000,,10,None,,None,None,None,None,None,None,None,None,None,None,None,,,,,,1,,0.0,FOIL,None,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,722.2241992999916,None,722.2241992999916,None,None,722.2241992999916,None,722.2241992999916,None,722.2241992999916,None,724.2574547999975,None,724.2574547999975,None,None,,724.2574547999975,None,724.2574547999975,None,724.2574547999975,None,,,,,720.7075627999875,None,,,,,,,,,,,,,,,,,zz,i,i,2020_Jul_08_1755,TRK-online,2020.1.3,60.00074401139849,
,,,,,,,OBJ,LURE,,stimuli/fractals/60c.jpg,75.0,-75.0,6000,,11,None,,stimuli/fractals/60a.jpg,stimuli/fractals/60b.jpg,stimuli/fractals/60c.jpg,75.0,-75.0,225.0,-75.0,-75.0,-75.0,-375.0,225.0,,,,,,1,,3.0,LLP,stimuli/fractals/60a.jpg,75.0,-75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,728.2406891999999,None,728.2406891999999,None,None,728.2406891999999,None,728.2406891999999,None,728.2406891999999,None,734.2572213999956,None,734.2572213999956,None,None,,734.2572213999956,None,734.2572213999956,None,734.2572213999956,None,,,,,,,,,,,,,,,,,,,,,,,zz,i,i,2020_Jul_08_1755,TRK-online,2020.1.3,60.00074401139849,
,,,,,,,OBJ,FOIL,,stimuli/fractals/113c.jpg,-375.0,-225.0,2000,,12,None,,None,None,None,None,None,None,None,None,None,None,None,,,,,,1,,0.0,FOIL,None,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738.2571033999993,None,738.2571033999993,None,None,738.2571033999993,None,738.2571033999993,None,738.2571033999993,None,740.2904032999941,None,740.2904032999941,None,None,,740.2904032999941,None,740.2904032999941,None,740.2904032999941,None,,,,,,,,,,,,,,,,,,,,,,,zz,i,i,2020_Jul_08_1755,TRK-online,2020.1.3,60.00074401139849,
