Question,Answer,CorrectResponse,CorrectAnswer,IncorrectAnswer,InfoRepeated,Task,TrialType,StimType,Order,CurrentImage,CurrentX,CurrentY,Jitter,Section,TrialIndex,ScannerRun,Delay,TripletMemberA,TripletMemberB,TripletMemberC,Xcoordinate,Ycoordinate,Xcoordinate_lure1,Ycoordinate_lure1,Xcoordinate_lure2,Ycoordinate_lure2,Xcoordinate_foil,Ycoordinate_foil,DemoImage,DemoX,DemoY,InPractice,DemoText,BlockNr,Filler,EncodingTrialIndex,EncodingStimType,EncodingImage,EncodingXcoordinate,EncodingYcoordinate,comprehension_questions_1.thisRepN,comprehension_questions_1.thisTrialN,comprehension_questions_1.thisN,comprehension_questions_1.thisIndex,comprehension_questions_2.thisRepN,comprehension_questions_2.thisTrialN,comprehension_questions_2.thisN,comprehension_questions_2.thisIndex,enc_practice_trials.thisRepN,enc_practice_trials.thisTrialN,enc_practice_trials.thisN,enc_practice_trials.thisIndex,enc_runs.thisRepN,enc_runs.thisTrialN,enc_runs.thisN,enc_runs.thisIndex,enc_trials.thisRepN,enc_trials.thisTrialN,enc_trials.thisN,enc_trials.thisIndex,comprehension_enc_run.thisRepN,comprehension_enc_run.thisTrialN,comprehension_enc_run.thisN,comprehension_enc_run.thisIndex,comprehension_questions_3.thisRepN,comprehension_questions_3.thisTrialN,comprehension_questions_3.thisN,comprehension_questions_3.thisIndex,demo_trials.thisRepN,demo_trials.thisTrialN,demo_trials.thisN,demo_trials.thisIndex,rec_practice_blocks.thisRepN,rec_practice_blocks.thisTrialN,rec_practice_blocks.thisN,rec_practice_blocks.thisIndex,rec_practice_trials.thisRepN,rec_practice_trials.thisTrialN,rec_practice_trials.thisN,rec_practice_trials.thisIndex,rec_runs.thisRepN,rec_runs.thisTrialN,rec_runs.thisN,rec_runs.thisIndex,rec_blocks.thisRepN,rec_blocks.thisTrialN,rec_blocks.thisN,rec_blocks.thisIndex,rec_trials.thisRepN,rec_trials.thisTrialN,rec_trials.thisN,rec_trials.thisIndex,comprehension_end.thisRepN,comprehension_end.thisTrialN,comprehension_end.thisN,comprehension_end.thisIndex,experiment_information_text.started,experiment_information_text.stopped,experiment_information_key.keys,experiment_information_key.rt,experiment_information_key.started,experiment_information_key.stopped,experiment_information_continue.started,experiment_information_continue.stopped,comprehension_question_text.started,comprehension_question_text.stopped,comprehension_question_answers.started,comprehension_question_answers.stopped,comprehension_key.keys,comprehension_key.corr,comprehension_key.rt,comprehension_key.started,comprehension_key.stopped,comprehension_feedback_text.started,comprehension_feedback_text.stopped,comprehension_continue_key.keys,comprehension_continue_key.started,comprehension_continue_key.stopped,comprehension_continue_text.started,comprehension_continue_text.stopped,comprehension_repeat_text.started,comprehension_repeat_text.stopped,lab_thanks.started,lab_thanks.stopped,lab_key.keys,lab_key.rt,lab_key.started,lab_key.stopped,lab_introduction_continue.started,lab_introduction_continue.stopped,lab_members.started,lab_members.stopped,start_encoding_text.started,start_encoding_text.stopped,enc_instructions_1_text.started,enc_instructions_1_text.stopped,enc_instructions_1_image.started,enc_instructions_1_image.stopped,enc_instructions_1_key.keys,enc_instructions_1_key.rt,enc_instructions_1_key.started,enc_instructions_1_key.stopped,instructions_1_continue.started,instructions_1_continue.stopped,enc_instructions_2_text.started,enc_instructions_2_text.stopped,enc_instructions_2_image.started,enc_instructions_2_image.stopped,enc_instructions_2_key.keys,enc_instructions_2_key.rt,enc_instructions_2_key.started,enc_instructions_2_key.stopped,instructions_2_continue.started,instructions_2_continue.stopped,enc_instructions_3_text.started,enc_instructions_3_text.stopped,enc_instructions_3_key.keys,enc_instructions_3_key.rt,enc_instructions_3_key.started,enc_instructions_3_key.stopped,enc_instructions_3_continue.started,enc_instructions_3_continue.stopped,comprehension_continue_key.rt,start_practice_text.started,start_practice_text.stopped,enc_fx_interior.started,enc_fx_interior.stopped,enc_fx_cross.started,enc_fx_cross.stopped,enc_fx_key.keys,enc_fx_key.started,enc_fx_key.stopped,enc_trial_interior.started,enc_trial_interior.stopped,enc_trial_main_image.started,enc_trial_main_image.stopped,enc_trial_key.keys,enc_trial_key.started,enc_trial_key.stopped,enc_practice_feedback_interior.started,enc_practice_feedback_interior.stopped,enc_practice_feedback_image.started,enc_practice_feedback_image.stopped,enc_practice_feedback_text.started,enc_practice_feedback_text.stopped,enc_trial_key.rt,end_practice_text.started,end_practice_text.stopped,end_practice_key.keys,end_practice_key.rt,end_practice_key.started,end_practice_key.stopped,end_practice_continue.started,end_practice_continue.stopped,start_enc_run_text.started,start_enc_run_text.stopped,end_enc_run_text.started,end_enc_run_text.stopped,enc_run_end_key.keys,enc_run_end_key.rt,enc_run_end_key.started,enc_run_end_key.stopped,inter_task_break_continue.started,inter_task_break_continue.stopped,inter_task_break_text.started,inter_task_break_text.stopped,inter_task_break_key.keys,inter_task_break_key.rt,inter_task_break_key.started,inter_task_break_key.stopped,start_recognition_text.started,start_recognition_text.stopped,rec_instructions_1_text.started,rec_instructions_1_text.stopped,rec_instructions_1_key.keys,rec_instructions_1_key.rt,rec_instructions_1_key.started,rec_instructions_1_key.stopped,rec_instructions_1_continue.started,rec_instructions_1_continue.stopped,rec_instructions2_text.started,rec_instructions2_text.stopped,rec_instructions_2_key.keys,rec_instructions_2_key.rt,rec_instructions_2_key.started,rec_instructions_2_key.stopped,rec_instructions_2_continue.started,rec_instructions_2_continue.stopped,rec_instruction_2_title.started,rec_instruction_2_title.stopped,rec_instrauction_3_text.started,rec_instrauction_3_text.stopped,rec_instructions_3_key.keys,rec_instructions_3_key.rt,rec_instructions_3_key.started,rec_instructions_3_key.stopped,rec_instructions_3_continue.started,rec_instructions_3_continue.stopped,rec_instruction_3_title.started,rec_instruction_3_title.stopped,rec_instructions_4_text.started,rec_instructions_4_text.stopped,rec_instructions_4_key.keys,rec_instructions_4_key.rt,rec_instructions_4_key.started,rec_instructions_4_key.stopped,rec_instructions_4_continue.started,rec_instructions_4_continue.stopped,demo_start_text.started,demo_start_text.stopped,demo_interior.started,demo_interior.stopped,demo_main_image.started,demo_main_image.stopped,demo_image.started,demo_image.stopped,demo_text.started,demo_text.stopped,demo_key.keys,demo_key.rt,demo_key.started,demo_key.stopped,demo_continue.started,demo_continue.stopped,demo_end_text.started,demo_end_text.stopped,demo_end_key.keys,demo_end_key.rt,demo_end_key.started,demo_end_key.stopped,demo_end_continue.started,demo_end_continue.stopped,rec_practice_block_text.started,rec_practice_block_text.stopped,rec_fx_interior.started,rec_fx_interior.stopped,rec_fx_cross.started,rec_fx_cross.stopped,rec_fx_key.keys,rec_fx_key.started,rec_fx_key.stopped,rec_fx_text_block.started,rec_fx_text_block.stopped,rec_fx_instructions_text.started,rec_fx_instructions_text.stopped,rec_trial_interior.started,rec_trial_interior.stopped,rec_trial_main_image.started,rec_trial_main_image.stopped,rec_trial_key.keys,rec_trial_key.rt,rec_trial_key.started,rec_trial_key.stopped,rec_trial_text_block.started,rec_trial_text_block.stopped,rec_trial_instructions_text.started,rec_trial_instructions_text.stopped,rec_practice_feedback_text.started,rec_practice_feedback_text.stopped,start_rec_run_text.started,start_rec_run_text.stopped,start_rec_block_text.started,start_rec_block_text.stopped,end_rec_run_text.started,end_rec_run_text.stopped,end_rec_run_key.keys,end_rec_run_key.rt,end_rec_run_key.started,end_rec_run_key.stopped,end_experiment_text.started,end_experiment_text.stopped,end_experiment_code.started,end_experiment_code.stopped,end_experiment_continue.started,end_experiment_continue.stopped,end_experiment_key.keys,end_experiment_key.rt,end_experiment_key.started,end_experiment_key.stopped,A vizsgálat feltételeibe (https://sites.google.com/view/magnesesrezonancia/vizsgálatok/online-vizsgálat) beleegyezem (igen/nem).,Az adatkezelési feltételeket (https://sites.google.com/view/magnesesrezonancia/vizsgálatok/online-vizsgálat) elfogadom (igen/nem).,Nem*,Kor*,Oktatás éve (oktatási intézményben eltöltött összes évek száma)*,date,expName,psychopyVersion,frameRate,
,,,,,,RecognitionPractice,LOC,FOIL,,stimuli/fractals/159a.jpg,-75,-225,1.0,,4,,,,,,,,,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.3529084000038,None,347.352847800008,None,347.352847800008,None,None,347.352847800008,None,347.352847800008,None,347.352847800008,None,347.40284840005916,None,347.40284840005916,None,k,2.126794300042093,347.40284840005916,None,347.40284840005916,None,347.40284840005916,None,351.38613940007053,None,,,,,,,,,,,,,,,,,,,,,i,i,i,i,i,2020_Jul_03_1451,TRK-online,2020.1.3,60.005712573363944,
,,,,,,RecognitionPractice,LOC,LURE,,stimuli/fractals/148b.jpg,225,-225,1.5,,5,,,,,,,,,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.3860583000351,None,353.3860583000351,None,None,353.3860583000351,None,353.3860583000351,None,353.3860583000351,None,353.4194244000828,None,353.4194244000828,None,k,2.150347400107421,353.4194244000828,None,353.4194244000828,None,353.4194244000828,None,357.41933190007694,None,,,,,,,,,,,,,,,,,,,,,i,i,i,i,i,2020_Jul_03_1451,TRK-online,2020.1.3,60.005712573363944,
,,,,,,RecognitionPractice,LOC,TARGET,,stimuli/fractals/166a.jpg,-75,225,1.0,,6,,,,,,,,,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.41929119999986,None,359.41929119999986,None,None,359.41929119999986,None,359.41929119999986,None,359.41929119999986,None,359.45259500003885,None,359.45259500003885,None,f,2.989051799988374,359.45259500003885,None,359.45259500003885,None,359.45259500003885,None,363.4532828000374,None,,,,,,,,,,,,,,,,,,,,,i,i,i,i,i,2020_Jul_03_1451,TRK-online,2020.1.3,60.005712573363944,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.4532323000021,None,right,5.845760199939832,366.4198627000442,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,i,i,i,i,2020_Jul_03_1451,TRK-online,2020.1.3,60.005712573363944,
,,,,,,,OBJ,FOIL,,stimuli/fractals/77c.jpg,-375.0,-225.0,500,,1,None,,None,None,None,None,None,None,None,None,None,None,None,,,,,,1,,0.0,FOIL,None,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.4198627000442,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374.81966890010517,None,374.81966890010517,None,None,374.81966890010517,None,374.81966890010517,None,374.81966890010517,None,375.3363220000174,None,375.3363220000174,None,f,1.3773117000237107,375.3363220000174,None,375.3363220000174,None,375.3363220000174,None,,,372.28644070005976,None,373.2864362000255,None,,,,,,,,,,,,,,,,,i,i,i,i,i,2020_Jul_03_1451,TRK-online,2020.1.3,60.005712573363944,
,,,,,,,OBJ,LURE,,stimuli/fractals/90b.jpg,75.0,-75.0,1000,,2,None,,stimuli/fractals/90a.jpg,stimuli/fractals/90c.jpg,stimuli/fractals/90b.jpg,75.0,-75.0,225.0,-75.0,75.0,75.0,-375.0,225.0,,,,,,1,,1.0,OLP,stimuli/fractals/90a.jpg,75.0,-75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379.33624910004437,None,379.33624910004437,None,None,379.33624910004437,None,379.33624910004437,None,379.33624910004437,None,380.36959410004783,None,380.36959410004783,None,k,0.8080438999459147,380.36959410004783,None,380.36959410004783,None,380.36959410004783,None,,,,,,,,,,,,,,,,,,,,,,,i,i,i,i,i,2020_Jul_03_1451,TRK-online,2020.1.3,60.005712573363944,
,,,,,,,OBJ,TARGET,,stimuli/fractals/23a.jpg,-75.0,-75.0,2000,,3,None,,stimuli/fractals/23a.jpg,stimuli/fractals/23c.jpg,stimuli/fractals/23b.jpg,-75.0,-75.0,75.0,-75.0,-225.0,-75.0,375.0,225.0,,,,,,1,,2.0,OLP,stimuli/fractals/23a.jpg,-75.0,-75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385.86861790006515,None,385.86861790006515,None,None,385.86861790006515,None,385.86861790006515,None,385.86861790006515,None,387.88525729998946,None,387.88525729998946,None,None,,387.88525729998946,None,387.88525729998946,None,387.88525729998946,None,,,,,384.3519997000694,None,,,,,,,,,,,,,,,,,i,i,i,i,i,2020_Jul_03_1451,TRK-online,2020.1.3,60.005712573363944,
,,,,,,,OBJ,FOIL,,stimuli/fractals/17c.jpg,375.0,-225.0,3000,,4,None,,None,None,None,None,None,None,None,None,None,None,None,,,,,,1,,0.0,FOIL,None,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391.885165899992,None,391.885165899992,None,None,391.885165899992,None,391.885165899992,None,391.885165899992,None,394.90174490003847,None,394.90174490003847,None,k,2.4198401999892667,394.90174490003847,None,394.90174490003847,None,394.90174490003847,None,,,,,,,,,,,,,,,,,,,,,,,i,i,i,i,i,2020_Jul_03_1451,TRK-online,2020.1.3,60.005712573363944,
,,,,,,,OBJ,TARGET,,stimuli/fractals/34c.jpg,75.0,-75.0,2000,,5,None,,stimuli/fractals/34c.jpg,stimuli/fractals/34a.jpg,stimuli/fractals/34b.jpg,75.0,-75.0,75.0,75.0,225.0,-75.0,-375.0,225.0,,,,,,1,,12.0,OLP,stimuli/fractals/34c.jpg,75.0,-75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.8515014000004,None,404.8515014000004,None,None,404.8515014000004,None,404.8515014000004,None,404.8515014000004,None,406.8681865000399,None,406.8681865000399,None,None,,406.8681865000399,None,406.8681865000399,None,406.8681865000399,None,,,402.31823170010466,None,403.31824440008495,None,398.90164769999683,None,right,3.3958732000319287,398.90164769999683,None,,,,,,,,,,,i,i,i,i,i,2020_Jul_03_1451,TRK-online,2020.1.3,60.005712573363944,
,,,,,,,OBJ,FOIL,,stimuli/fractals/55b.jpg,375.0,-225.0,1000,,6,None,,None,None,None,None,None,None,None,None,None,None,None,,,,,,1,,0.0,FOIL,None,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410.8680633000331,None,410.8680633000331,None,None,410.8680633000331,None,410.8680633000331,None,410.8680633000331,None,411.88467729999684,None,411.88467729999684,None,None,,411.88467729999684,None,411.88467729999684,None,411.88467729999684,None,,,,,,,,,,,,,,,,,,,,,,,i,i,i,i,i,2020_Jul_03_1451,TRK-online,2020.1.3,60.005712573363944,
,,,,,,,OBJ,TARGET,,stimuli/fractals/103b.jpg,375.0,-225.0,3000,,7,None,,stimuli/fractals/103b.jpg,stimuli/fractals/103a.jpg,stimuli/fractals/103c.jpg,375.0,-225.0,225.0,-225.0,375.0,-75.0,-225.0,225.0,,,,,,1,,18.0,OLP,stimuli/fractals/103b.jpg,375.0,-225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.40124560007825,None,417.40124560007825,None,None,417.40124560007825,None,417.40124560007825,None,417.40124560007825,None,420.4344731000019,None,420.4344731000019,None,None,,420.4344731000019,None,420.4344731000019,None,420.4344731000019,None,,,,,415.8846073000459,None,,,,,,,,,,,,,,,,,i,i,i,i,i,2020_Jul_03_1451,TRK-online,2020.1.3,60.005712573363944,
,,,,,,,OBJ,TARGET,,stimuli/fractals/69b.jpg,-375.0,-225.0,1000,,8,None,,stimuli/fractals/69b.jpg,stimuli/fractals/69c.jpg,stimuli/fractals/69a.jpg,-375.0,-225.0,-225.0,-225.0,-375.0,-75.0,375.0,75.0,,,,,,1,,4.0,ERP,stimuli/fractals/69b.jpg,-375.0,-225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424.4177072000457,None,424.4177072000457,None,None,424.4177072000457,None,424.4177072000457,None,424.4177072000457,None,425.43435300001875,None,425.43435300001875,None,None,,425.43435300001875,None,425.43435300001875,None,425.43435300001875,None,,,,,,,,,,,,,,,,,,,,,,,i,i,i,i,i,2020_Jul_03_1451,TRK-online,2020.1.3,60.005712573363944,
,,,,,,,OBJ,TARGET,,stimuli/fractals/139b.jpg,-225.0,-75.0,2000,,9,None,,stimuli/fractals/139b.jpg,stimuli/fractals/139c.jpg,stimuli/fractals/139a.jpg,-225.0,-75.0,-225.0,75.0,-75.0,-75.0,375.0,-225.0,,,,,,1,,8.0,ERP,stimuli/fractals/139b.jpg,-225.0,-75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436.05075840000063,None,436.05075840000063,None,None,436.05075840000063,None,436.05075840000063,None,436.05075840000063,None,438.06738260004204,None,438.06738260004204,None,None,,438.06738260004204,None,438.06738260004204,None,438.06738260004204,None,,,433.5341646000743,None,434.53416909999214,None,429.4342486000387,None,right,4.079273700015619,429.4342486000387,None,,,,,,,,,,,i,i,i,i,i,2020_Jul_03_1451,TRK-online,2020.1.3,60.005712573363944,
,,,,,,,OBJ,FOIL,,stimuli/fractals/85c.jpg,375.0,225.0,2000,,10,None,,None,None,None,None,None,None,None,None,None,None,None,,,,,,1,,0.0,FOIL,None,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442.06726050004363,None,442.06726050004363,None,None,442.06726050004363,None,442.06726050004363,None,442.06726050004363,None,444.0839212000137,None,444.0839212000137,None,None,,444.0839212000137,None,444.0839212000137,None,444.0839212000137,None,,,,,,,,,,,,,,,,,,,,,,,i,i,i,i,i,2020_Jul_03_1451,TRK-online,2020.1.3,60.005712573363944,
,,,,,,,OBJ,LURE,,stimuli/fractals/5a.jpg,-375.0,225.0,6000,,11,None,,stimuli/fractals/5c.jpg,stimuli/fractals/5b.jpg,stimuli/fractals/5a.jpg,-375.0,225.0,-225.0,225.0,-375.0,75.0,225.0,-75.0,,,,,,1,,3.0,LLP,stimuli/fractals/5c.jpg,-375.0,225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449.60048510006163,None,449.60048510006163,None,None,449.60048510006163,None,449.60048510006163,None,449.60048510006163,None,455.61775120010134,None,455.61775120010134,None,None,,455.61775120010134,None,455.61775120010134,None,455.61775120010134,None,,,,,448.08384890004527,None,,,,,,,,,,,,,,,,,i,i,i,i,i,2020_Jul_03_1451,TRK-online,2020.1.3,60.005712573363944,
,,,,,,,OBJ,FOIL,,stimuli/fractals/49b.jpg,375.0,75.0,2000,,12,None,,None,None,None,None,None,None,None,None,None,None,None,,,,,,1,,0.0,FOIL,None,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,0,1,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459.61768910009414,None,459.61768910009414,None,None,459.61768910009414,None,459.61768910009414,None,459.61768910009414,None,461.63426379999146,None,461.63426379999146,None,None,,461.63426379999146,None,461.63426379999146,None,461.63426379999146,None,,,,,,,,,,,,,,,,,,,,,,,i,i,i,i,i,2020_Jul_03_1451,TRK-online,2020.1.3,60.005712573363944,
,,,,,,,OBJ,LURE,,stimuli/fractals/141b.jpg,375.0,225.0,2000,,13,None,,stimuli/fractals/141a.jpg,stimuli/fractals/141c.jpg,stimuli/fractals/141b.jpg,375.0,225.0,375.0,75.0,225.0,225.0,-375.0,-225.0,,,,,,1,,11.0,ERP,stimuli/fractals/141a.jpg,375.0,225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472.2840197000187,None,472.2840197000187,None,None,472.2840197000187,None,472.2840197000187,None,472.2840197000187,None,474.31730750005227,None,474.31730750005227,None,None,,474.31730750005227,None,474.31730750005227,None,474.31730750005227,None,,,469.75071090005804,None,470.75076000008266,None,465.6341964000603,None,right,4.095342900021933,465.6341964000603,None,,,,,,,,,,,i,i,i,i,i,2020_Jul_03_1451,TRK-online,2020.1.3,60.005712573363944,
,,,,,,,OBJ,FOIL,,stimuli/fractals/92a.jpg,-375.0,225.0,3000,,14,None,,None,None,None,None,None,None,None,None,None,None,None,,,,,,1,,0.0,FOIL,None,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478.2997968000127,None,478.2997968000127,None,None,478.2997968000127,None,478.2997968000127,None,478.2997968000127,None,481.3163516999921,None,481.3163516999921,None,None,,481.3163516999921,None,481.3163516999921,None,481.3163516999921,None,,,,,,,,,,,,,,,,,,,,,,,i,i,i,i,i,2020_Jul_03_1451,TRK-online,2020.1.3,60.005712573363944,
