experiment_information_key.keys,experiment_information_key.rt,comprehension_key.keys,comprehension_key.corr,comprehension_key.rt,comprehension_continue_key.keys,comprehension_questions_1.thisRepN,comprehension_questions_1.thisTrialN,comprehension_questions_1.thisN,comprehension_questions_1.thisIndex,comprehension_questions_1.ran,Question,Answer,CorrectResponse,CorrectAnswer,IncorrectAnswer,InfoRepeated,A vizsgálat feltételeibe (https://sites.google.com/view/magnesesrezonancia/vizsgálatok/online-vizsgálat) beleegyezem (igen/nem).,Az adatkezelési feltételeket (https://sites.google.com/view/magnesesrezonancia/vizsgálatok/online-vizsgálat) elfogadom (igen/nem).,Nem*,Kor*,Oktatás éve (oktatási intézményben eltöltött összes évek száma)*,date,expName,psychopyVersion,OS,frameRate,lab_key.keys,lab_key.rt,enc_instructions_1_key.keys,enc_instructions_1_key.rt,enc_instructions_2_key.keys,enc_instructions_2_key.rt,enc_instructions_3_key.keys,enc_instructions_3_key.rt,comprehension_questions_2.thisRepN,comprehension_questions_2.thisTrialN,comprehension_questions_2.thisN,comprehension_questions_2.thisIndex,comprehension_questions_2.ran,enc_fx_key.keys,enc_trial_key.keys,enc_practice_trials.thisRepN,enc_practice_trials.thisTrialN,enc_practice_trials.thisN,enc_practice_trials.thisIndex,enc_practice_trials.ran,Task,TrialType,StimType,Order,CurrentImage,CurrentX,CurrentY,Jitter,Section,enc_trial_key.rt,end_practice_key.keys,end_practice_key.rt,enc_trials.thisRepN,enc_trials.thisTrialN,enc_trials.thisN,enc_trials.thisIndex,enc_trials.ran,TrialIndex,ScannerRun,Delay,TripletMemberA,TripletMemberB,TripletMemberC,Xcoordinate,Ycoordinate,Xcoordinate_lure1,Ycoordinate_lure1,Xcoordinate_lure2,Ycoordinate_lure2,Xcoordinate_foil,Ycoordinate_foil,comprehension_enc_run.thisRepN,comprehension_enc_run.thisTrialN,comprehension_enc_run.thisN,comprehension_enc_run.thisIndex,comprehension_enc_run.ran,comprehension_continue_key.rt,enc_run_end_key.keys,enc_run_end_key.rt,enc_runs.thisRepN,enc_runs.thisTrialN,enc_runs.thisN,enc_runs.thisIndex,enc_runs.ran,inter_task_break_key.keys,inter_task_break_key.rt,rec_instructions_1_key.keys,rec_instructions_1_key.rt,rec_instructions_2_key.keys,rec_instructions_2_key.rt,rec_instructions_3_key.keys,rec_instructions_3_key.rt,rec_instructions_4_key.keys,rec_instructions_4_key.rt,comprehension_questions_3.thisRepN,comprehension_questions_3.thisTrialN,comprehension_questions_3.thisN,comprehension_questions_3.thisIndex,comprehension_questions_3.ran,demo_key.keys,demo_key.rt,demo_trials.thisRepN,demo_trials.thisTrialN,demo_trials.thisN,demo_trials.thisIndex,demo_trials.ran,DemoImage,DemoX,DemoY,InPractice,DemoText,demo_end_key.keys,demo_end_key.rt,rec_fx_key.keys,rec_trial_key.keys,rec_practice_trials.thisRepN,rec_practice_trials.thisTrialN,rec_practice_trials.thisN,rec_practice_trials.thisIndex,rec_practice_trials.ran,BlockNr,Filler,rec_trial_key.rt,rec_practice_blocks.thisRepN,rec_practice_blocks.thisTrialN,rec_practice_blocks.thisN,rec_practice_blocks.thisIndex,rec_practice_blocks.ran,rec_trials.thisRepN,rec_trials.thisTrialN,rec_trials.thisN,rec_trials.thisIndex,rec_trials.ran,EncodingTrialIndex,EncodingStimType,EncodingImage,EncodingXcoordinate,EncodingYcoordinate,rec_blocks.thisRepN,rec_blocks.thisTrialN,rec_blocks.thisN,rec_blocks.thisIndex,rec_blocks.ran,end_rec_run_key.keys,end_rec_run_key.rt,rec_runs.thisRepN,rec_runs.thisTrialN,rec_runs.thisN,rec_runs.thisIndex,rec_runs.ran,rec_fx_key.rt,comprehension_end.thisRepN,comprehension_end.thisTrialN,comprehension_end.thisN,comprehension_end.thisIndex,comprehension_end.ran,end_experiment_key.keys,end_experiment_key.rt
,,,,,,,,,,,,,,,,,igen,igen,nő,21,15,2020-05-15_11h21.05.732,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,OBJ,FOIL,,stimuli/fractals/122a.jpg,-300,0,5000,,,,,,,,,,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,,,,,,5,,1.74528,,,,,,0,9,9,9,1,0,FOIL,nan,0,0,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,nő,21,15,2020-05-15_11h21.05.732,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,OBJ,TARGET,,stimuli/fractals/123a.jpg,212.1320344,-212.1320344,3000,,,,,,,,,,83,,,stimuli/fractals/123a.jpg,stimuli/fractals/123b.jpg,stimuli/fractals/123c.jpg,212.1320344,-212.1320344,0,-300,300,0,0,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,,,,,5,,1.40557,,,,,,0,10,10,10,1,140,OLP,stimuli/fractals/123a.jpg,212.1320344,-212.1320344,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,nő,21,15,2020-05-15_11h21.05.732,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,OBJ,TARGET,,stimuli/fractals/48a.jpg,-212.1320344,-212.1320344,4000,,,,,,,,,,84,,,stimuli/fractals/48a.jpg,stimuli/fractals/48b.jpg,stimuli/fractals/48c.jpg,-212.1320344,-212.1320344,-300,0,0,-300,212.1320344,212.1320344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,,,,,5,,2.138935,,,,,,0,11,11,11,1,149,OLP,stimuli/fractals/48a.jpg,-212.1320344,-212.1320344,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,nő,21,15,2020-05-15_11h21.05.732,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,OBJ,LURE,,stimuli/fractals/79c.jpg,212.1320344,212.1320344,2000,,,,,,,,,,85,,,stimuli/fractals/79a.jpg,stimuli/fractals/79b.jpg,stimuli/fractals/79c.jpg,212.1320344,212.1320344,300,0,0,300,-300,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,,,,,5,,2.103395,,,,,,0,12,12,12,1,134,ERP,stimuli/fractals/79a.jpg,212.1320344,212.1320344,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,nő,21,15,2020-05-15_11h21.05.732,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,OBJ,FOIL,,stimuli/fractals/105a.jpg,0,300,4000,,,,,,,,,,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,,,,,,5,,1.18929,,,,,,0,13,13,13,1,0,FOIL,nan,0,0,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,nő,21,15,2020-05-15_11h21.05.732,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,OBJ,LURE,,stimuli/fractals/59c.jpg,212.1320344,212.1320344,2000,,,,,,,,,,87,,,stimuli/fractals/59b.jpg,stimuli/fractals/59a.jpg,stimuli/fractals/59c.jpg,212.1320344,212.1320344,0,300,300,0,-212.1320344,-212.1320344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,,,,,5,,3.16833,,,,,,0,14,14,14,1,137,ERP,stimuli/fractals/59b.jpg,212.1320344,212.1320344,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,nő,21,15,2020-05-15_11h21.05.732,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,OBJ,TARGET,,stimuli/fractals/27b.jpg,-212.1320344,-212.1320344,1000,,,,,,,,,,88,,,stimuli/fractals/27b.jpg,stimuli/fractals/27a.jpg,stimuli/fractals/27c.jpg,-212.1320344,-212.1320344,-300,0,0,-300,300,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,,,,,5,,1.295285,,,,,,0,15,15,15,1,150,ERP,stimuli/fractals/27b.jpg,-212.1320344,-212.1320344,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,nő,21,15,2020-05-15_11h21.05.732,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,OBJ,FOIL,,stimuli/fractals/145a.jpg,-300,0,8000,,,,,,,,,,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,,,,,,5,,2.79407,,,,,,0,16,16,16,1,0,FOIL,nan,0,0,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,nő,21,15,2020-05-15_11h21.05.732,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,OBJ,TARGET,,stimuli/fractals/67b.jpg,212.1320344,212.1320344,3000,,,,,,,,,,90,,,stimuli/fractals/67b.jpg,stimuli/fractals/67c.jpg,stimuli/fractals/67a.jpg,212.1320344,212.1320344,300,0,0,300,-212.1320344,-212.1320344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,,,,,,5,,1.46923,,,,,,0,17,17,17,1,160,OLP,stimuli/fractals/67b.jpg,212.1320344,212.1320344,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,nő,21,15,2020-05-15_11h21.05.732,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,nő,21,15,2020-05-15_11h21.05.732,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,LOC,TARGET,,stimuli/fractals/115a.jpg,0,300,3000,,,,,,,,,,91,,,stimuli/fractals/115a.jpg,stimuli/fractals/115b.jpg,stimuli/fractals/115c.jpg,0,300,212.1320344,212.1320344,-212.1320344,212.1320344,0,-300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,,,,,6,,1.675385,,,,,,0,0,0,0,1,141,LLP,stimuli/fractals/115a.jpg,0,300,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,nő,21,15,2020-05-15_11h21.05.732,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,LOC,FOIL,,stimuli/fractals/90a.jpg,212.1320344,212.1320344,1000,,,,,,,,,,92,,,stimuli/fractals/90a.jpg,stimuli/fractals/90c.jpg,stimuli/fractals/90b.jpg,-212.1320344,-212.1320344,-300,0,0,-300,212.1320344,212.1320344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,,,,,,6,,1.56515,,,,,,0,1,1,1,1,155,ERP,stimuli/fractals/90a.jpg,-212.1320344,-212.1320344,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,nő,21,15,2020-05-15_11h21.05.732,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,LOC,FOIL,,stimuli/fractals/1c.jpg,-212.1320344,-212.1320344,4000,,,,,,,,,,93,,,stimuli/fractals/1c.jpg,stimuli/fractals/1a.jpg,stimuli/fractals/1b.jpg,212.1320344,212.1320344,0,300,300,0,-212.1320344,-212.1320344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,,,,,,6,,1.79162,,,,,,0,2,2,2,1,163,OLP,stimuli/fractals/1c.jpg,212.1320344,212.1320344,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,nő,21,15,2020-05-15_11h21.05.732,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,LOC,TARGET,,stimuli/fractals/5a.jpg,-212.1320344,212.1320344,1000,,,,,,,,,,94,,,stimuli/fractals/5a.jpg,stimuli/fractals/5c.jpg,stimuli/fractals/5b.jpg,-212.1320344,212.1320344,0,300,-300,0,0,-300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,,,,,6,,2.197175,,,,,,0,3,3,3,1,183,OLP,stimuli/fractals/5a.jpg,-212.1320344,212.1320344,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,nő,21,15,2020-05-15_11h21.05.732,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,LOC,LURE,,stimuli/fractals/50c.jpg,-212.1320344,-212.1320344,3000,,,,,,,,,,95,,,stimuli/fractals/50c.jpg,stimuli/fractals/50b.jpg,stimuli/fractals/50a.jpg,0,-300,212.1320344,-212.1320344,-212.1320344,-212.1320344,-212.1320344,212.1320344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,,,,,,6,,2.511815,,,,,,0,4,4,4,1,159,ERP,stimuli/fractals/50c.jpg,0,-300,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,nő,21,15,2020-05-15_11h21.05.732,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,LOC,LURE,,stimuli/fractals/66b.jpg,212.1320344,212.1320344,1000,,,,,,,,,,96,,,stimuli/fractals/66b.jpg,stimuli/fractals/66c.jpg,stimuli/fractals/66a.jpg,300,0,212.1320344,-212.1320344,212.1320344,212.1320344,-212.1320344,212.1320344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,,,,,6,,1.71133,,,,,,0,5,5,5,1,148,LLP,stimuli/fractals/66b.jpg,300,0,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,nő,21,15,2020-05-15_11h21.05.732,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,LOC,TARGET,,stimuli/fractals/130c.jpg,0,300,1000,,,,,,,,,,97,,,stimuli/fractals/130c.jpg,stimuli/fractals/130a.jpg,stimuli/fractals/130b.jpg,0,300,-212.1320344,212.1320344,212.1320344,212.1320344,0,-300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,,,,,6,,2.045565,,,,,,0,6,6,6,1,161,ERP,stimuli/fractals/130c.jpg,0,300,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,nő,21,15,2020-05-15_11h21.05.732,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,LOC,FOIL,,stimuli/fractals/15a.jpg,-212.1320344,-212.1320344,1000,,,,,,,,,,98,,,stimuli/fractals/15a.jpg,stimuli/fractals/15c.jpg,stimuli/fractals/15b.jpg,212.1320344,212.1320344,300,0,0,300,-212.1320344,-212.1320344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,,,,,,6,,1.16583,,,,,,0,7,7,7,1,154,LLP,stimuli/fractals/15a.jpg,212.1320344,212.1320344,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,nő,21,15,2020-05-15_11h21.05.732,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,LOC,FOIL,,stimuli/fractals/75b.jpg,0,-300,1000,,,,,,,,,,99,,,stimuli/fractals/75b.jpg,stimuli/fractals/75c.jpg,stimuli/fractals/75a.jpg,-212.1320344,212.1320344,0,300,-300,0,0,-300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,,,,,6,,1.97343,,,,,,0,8,8,8,1,174,ERP,stimuli/fractals/75b.jpg,-212.1320344,212.1320344,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,nő,21,15,2020-05-15_11h21.05.732,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,LOC,LURE,,stimuli/fractals/31c.jpg,-212.1320344,-212.1320344,4000,,,,,,,,,,100,,,stimuli/fractals/31c.jpg,stimuli/fractals/31a.jpg,stimuli/fractals/31b.jpg,0,-300,212.1320344,-212.1320344,-212.1320344,-212.1320344,0,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,,,,,,6,,1.89338,,,,,,0,9,9,9,1,156,LLP,stimuli/fractals/31c.jpg,0,-300,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,nő,21,15,2020-05-15_11h21.05.732,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,LOC,LURE,,stimuli/fractals/103c.jpg,212.1320344,-212.1320344,8000,,,,,,,,,,101,,,stimuli/fractals/103c.jpg,stimuli/fractals/103a.jpg,stimuli/fractals/103b.jpg,0,-300,-212.1320344,-212.1320344,212.1320344,-212.1320344,0,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,,,,,,6,,2.330095,,,,,,0,10,10,10,1,169,LLP,stimuli/fractals/103c.jpg,0,-300,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,nő,21,15,2020-05-15_11h21.05.732,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,LOC,TARGET,,stimuli/fractals/3a.jpg,212.1320344,212.1320344,6000,,,,,,,,,,102,,,stimuli/fractals/3a.jpg,stimuli/fractals/3b.jpg,stimuli/fractals/3c.jpg,212.1320344,212.1320344,300,0,0,300,-300,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,,,,,,6,,1.80153,,,,,,0,11,11,11,1,190,OLP,stimuli/fractals/3a.jpg,212.1320344,212.1320344,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,nő,21,15,2020-05-15_11h21.05.732,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,LOC,TARGET,,stimuli/fractals/58a.jpg,-212.1320344,212.1320344,500,,,,,,,,,,103,,,stimuli/fractals/58a.jpg,stimuli/fractals/58b.jpg,stimuli/fractals/58c.jpg,-212.1320344,212.1320344,0,300,-300,0,212.1320344,-212.1320344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,,,,,6,,2.74716,,,,,,0,12,12,12,1,194,OLP,stimuli/fractals/58a.jpg,-212.1320344,212.1320344,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,nő,21,15,2020-05-15_11h21.05.732,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,LOC,LURE,,stimuli/fractals/25c.jpg,300,0,2000,,,,,,,,,,104,,,stimuli/fractals/25c.jpg,stimuli/fractals/25b.jpg,stimuli/fractals/25a.jpg,212.1320344,-212.1320344,0,-300,300,0,-212.1320344,212.1320344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,,,,,,6,,1.64421,,,,,,0,13,13,13,1,191,ERP,stimuli/fractals/25c.jpg,212.1320344,-212.1320344,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,nő,21,15,2020-05-15_11h21.05.732,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,LOC,FOIL,,stimuli/fractals/133b.jpg,-300,0,3000,,,,,,,,,,105,,,stimuli/fractals/133b.jpg,stimuli/fractals/133c.jpg,stimuli/fractals/133a.jpg,300,0,212.1320344,212.1320344,212.1320344,-212.1320344,-300,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,,,,,6,,0.63333,,,,,,0,14,14,14,1,195,OLP,stimuli/fractals/133b.jpg,300,0,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,nő,21,15,2020-05-15_11h21.05.732,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,LOC,FOIL,,stimuli/fractals/140b.jpg,300,0,3000,,,,,,,,,,106,,,stimuli/fractals/140b.jpg,stimuli/fractals/140a.jpg,stimuli/fractals/140c.jpg,-300,0,-212.1320344,-212.1320344,-212.1320344,212.1320344,300,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,,,,,6,,1.956055,,,,,,0,15,15,15,1,170,LLP,stimuli/fractals/140b.jpg,-300,0,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,nő,21,15,2020-05-15_11h21.05.732,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,LOC,FOIL,,stimuli/fractals/20a.jpg,-212.1320344,-212.1320344,1000,,,,,,,,,,107,,,stimuli/fractals/20a.jpg,stimuli/fractals/20b.jpg,stimuli/fractals/20c.jpg,212.1320344,212.1320344,300,0,0,300,-212.1320344,-212.1320344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,,,,,,6,,1.536355,,,,,,0,16,16,16,1,201,ERP,stimuli/fractals/20a.jpg,212.1320344,212.1320344,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,nő,21,15,2020-05-15_11h21.05.732,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,LOC,FOIL,,stimuli/fractals/92b.jpg,212.1320344,212.1320344,1000,,,,,,,,,,108,,,stimuli/fractals/92b.jpg,stimuli/fractals/92a.jpg,stimuli/fractals/92c.jpg,0,-300,-212.1320344,-212.1320344,212.1320344,-212.1320344,212.1320344,212.1320344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,,,,,,6,,1.93155,,,,,,0,17,17,17,1,172,LLP,stimuli/fractals/92b.jpg,0,-300,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,nő,21,15,2020-05-15_11h21.05.732,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,3.101275,2,0,2,0,1,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,nő,21,15,2020-05-15_11h21.05.732,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,OBJ,LURE,,stimuli/fractals/35a.jpg,300,0,500,,,,,,,,,,109,,,stimuli/fractals/35c.jpg,stimuli/fractals/35b.jpg,stimuli/fractals/35a.jpg,300,0,212.1320344,212.1320344,212.1320344,-212.1320344,-212.1320344,-212.1320344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,,,,,,7,,2.382085,,,,,,0,0,0,0,1,173,LLP,stimuli/fractals/35c.jpg,300,0,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,nő,21,15,2020-05-15_11h21.05.732,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,OBJ,TARGET,,stimuli/fractals/39b.jpg,0,-300,2000,,,,,,,,,,110,,,stimuli/fractals/39b.jpg,stimuli/fractals/39c.jpg,stimuli/fractals/39a.jpg,0,-300,212.1320344,-212.1320344,-212.1320344,-212.1320344,0,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,,,,,,7,,2.06302,,,,,,0,1,1,1,1,178,LLP,stimuli/fractals/39b.jpg,0,-300,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,nő,21,15,2020-05-15_11h21.05.732,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,OBJ,TARGET,,stimuli/fractals/76c.jpg,-212.1320344,-212.1320344,2000,,,,,,,,,,111,,,stimuli/fractals/76c.jpg,stimuli/fractals/76b.jpg,stimuli/fractals/76a.jpg,-212.1320344,-212.1320344,0,-300,-300,0,212.1320344,212.1320344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,,,,,7,,2.04776,,,,,,0,2,2,2,1,199,OLP,stimuli/fractals/76c.jpg,-212.1320344,-212.1320344,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,nő,21,15,2020-05-15_11h21.05.732,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,OBJ,FOIL,,stimuli/fractals/82c.jpg,212.1320344,-212.1320344,1000,,,,,,,,,,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,,,,,,7,,1.14387,,,,,,0,3,3,3,1,0,FOIL,nan,0,0,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,nő,21,15,2020-05-15_11h21.05.732,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,OBJ,FOIL,,stimuli/fractals/135c.jpg,-212.1320344,-212.1320344,1000,,,,,,,,,,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,,,,,7,,1.82185,,,,,,0,4,4,4,1,0,FOIL,nan,0,0,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,nő,21,15,2020-05-15_11h21.05.732,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,OBJ,TARGET,,stimuli/fractals/60b.jpg,0,300,2000,,,,,,,,,,114,,,stimuli/fractals/60b.jpg,stimuli/fractals/60a.jpg,stimuli/fractals/60c.jpg,0,300,212.1320344,212.1320344,-212.1320344,212.1320344,-212.1320344,-212.1320344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,,,,,7,,2.53665,,,,,,0,5,5,5,1,180,LLP,stimuli/fractals/60b.jpg,0,300,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,igen,igen,nő,21,15,2020-05-15_11h21.05.732,terkepesz_online,2020.1.0,Win32,60,,,,,,,,,,,,,,,,,,,,,,OBJ,TARGET,,stimuli/fractals/64b.jpg,300,0,2000,,,,,,,,,,115,,,stimuli/fractals/64b.jpg,stimuli/fractals/64c.jpg,stimuli/fractals/64a.jpg,300,0,212.1320344,212.1320344,212.1320344,-212.1320344,-212.1320344,-212.1320344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,,,,,,7,,1.8409,,,,,,0,6,6,6,1,181,LLP,stimuli/fractals/64b.jpg,300,0,,,,,,,,,,,,,,,,,,,,
